#  
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2024-12-11T19:44:58 [V7.4.2]
#   In case of problem, please report to: cds-question@unistra.fr
# 
#   
#Coosys J2000: eq_FK5 J2000 
#INFO service_protocol=ASU   IVOID of the protocol through which the data was retrieved
#INFO request_date=2024-12-11T19:44:58   Query execution date
#INFO request=https://vizier.cfa.harvard.edu/viz-bin/asu-txt?-oc.form=sexa&-out.max=99999&-source=J/A+A/605/A103/hd20794&-order=I&-out=RJD&-out=RV&-out=e_RV&-out=BIS&-out=FWHM&-out=Halpha&-out=logR&apos;(HK)&-#out=NaD1&-out=NaD2&-out=3AP2-1&-out=3AP3-2&-out=6AP2-1&-out=6AP3-2&-out=6AP4-3&-out=6AP5-4&-out=6AP6-5&-out=9AP2-1&-out=9AP3-2&-out=9AP4-3&-out=9AP5-4&-out=9AP6-5&-out=9AP7-6&-out=9AP8-7&-out=9AP9-8&   Full request #URL (POST)
#INFO contact=cds-question@unistra.fr   Email or URL to contact publisher
#INFO server_software=7.4.2   Software version
#INFO publisher=CDS   Data centre that produced the VOTable

#RESOURCE=yCat_36050103
#Name: J/A+A/605/A103
#Title: HD20794 HARPS radial velocities (Feng+, 2017)
#INFO ivoid=ivo://cds.vizier/j/a+a/605/a103     IVOID of underlying data collection     
#INFO creator=Feng F.     First author or institution     
#INFO cites=bibcode:2017A&A...605A.103F     Article or Data origin sources     
#INFO editor=Astronomy and Astrophysics     Editor name (article)     
#INFO original_date=2017     Year of the article publication     
#INFO reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/605/A103     Dataset landing page     
#INFO citation=doi:10.26093/cds/vizier.36050103     Dataset identifier that can be used for citation     
#INFO publication_date=2017-09-18     Date of first publication in the data centre     
#INFO rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html     Licence URI     
#Table J_A_A_605_A103_hd20794:
#Name: J/A+A/605/A103/hd20794
#Title: HARPS radial velocities for HD20794 and corresponding noise proxies
#---Details of Columns:
#    RJD (d)      (F11.5) Reduced Julian Date (JD-2400000) [ucd=time.epoch]
#    RV (m/s)     (F9.5)  Radial velocity variation [ucd=phys.veloc;arith.diff]
#    e_RV (m/s)   (F8.5)  rms uncertainty on radial velocity [ucd=stat.error]
#    BIS (m/s)    (F9.5)  Bisector span of the cross-correlation function [ucd=phys.veloc]
#    FWHM (km/s)  (F8.5)  Cross-correlation function (CCF) FWHM [ucd=spect.line.width]
#    Halpha       (F8.5)  Activity index H-alpha [ucd=spect.index;em.line.Halpha]
#    logR'(HK)    (F8.5)  Activity index logR'(HK) [ucd=meta.code;spect.index;em.opt.R]
#    NaD1         (F8.5)  Activity index Sodium NaD1 [ucd=spect.index]
#    NaD2 (m/s)   (F8.5)  Activity index Sodium NaD2 [ucd=spect.index]
#    3AP2-1 (m/s) (F8.5)  Differential radial velocity 3AP2-1 [ucd=phys.veloc;arith.diff]
#    3AP3-2 (m/s) (F8.5)  Differential radial velocity 3AP3-2 [ucd=phys.veloc;arith.diff]
#    6AP2-1 (m/s) (F8.5)  Differential radial velocity 6AP2-1 [ucd=phys.veloc;arith.diff]
#    6AP3-2 (m/s) (F8.5)  Differential radial velocity 6AP3-2 [ucd=phys.veloc;arith.diff]
#    6AP4-3 (m/s) (F8.5)  Differential radial velocity 6AP4-3 [ucd=phys.veloc;arith.diff]
#    6AP5-4 (m/s) (F8.5)  Differential radial velocity 6AP5-4 [ucd=phys.veloc;arith.diff]
#    6AP6-5 (m/s) (F8.5)  Differential radial velocity 6AP6-5 [ucd=phys.veloc;arith.diff]
#    9AP2-1 (m/s) (F8.5)  Differential radial velocity 9AP2-1 [ucd=phys.veloc;arith.diff]
#    9AP3-2 (m/s) (F8.5)  Differential radial velocity 9AP3-2 [ucd=phys.veloc;arith.diff]
#    9AP4-3 (m/s) (F8.5)  Differential radial velocity 9AP4-3 [ucd=phys.veloc;arith.diff]
#    9AP5-4 (m/s) (F8.5)  Differential radial velocity 9AP5-4 [ucd=phys.veloc;arith.diff]
#    9AP6-5 (m/s) (F8.5)  Differential radial velocity 9AP6-5 [ucd=phys.veloc;arith.diff]
#    9AP7-6 (m/s) (F8.5)  Differential radial velocity 9AP7-6 [ucd=phys.veloc;arith.diff]
#    9AP8-7 (m/s) (F8.5)  Differential radial velocity 9AP8-7 [ucd=phys.veloc;arith.diff]
#    9AP9-8 (m/s) (F9.5)  Differential radial velocity 9AP9-8 [ucd=phys.veloc;arith.diff]
#----------- --------- -------- --------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- #---------
#                      e_                 FWH               l                 Na       3AP2     3AP3     6AP2     6AP3     6AP4     6AP5     6AP6     9AP2     9AP3     9AP4     9AP5     9AP6     9AP7     9AP8     #9AP      
#RJD (d)     RV (m/s)  RV (m/s) BIS (m/s) M (km/s) Halpha   ogR'(HK) NaD1     D2 (m/s) -1 (m/s) -2 (m/s) -1 (m/s) -2 (m/s) -3 (m/s) -4 (m/s) -5 (m/s) -1 (m/s) -2 (m/s) -3 (m/s) -4 (m/s) -5 (m/s) -6 (m/s) -7 (m/s) #9-8 (m/s)
#----------- --------- -------- --------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- #---------
RJD RV e_RV BIS FWHM Halpha logR'(HK) NaD1 NaD2 3AP2-1 3AP3-2 6AP2-1 6AP3-2 6AP4-3 6AP5-4 6AP6-5 9AP2-1 9AP3-2 9AP4-3 9AP5-4 9AP6-5 9AP7-6 9AP8-7 9AP9-8
54487.55890  -2.93111  0.35671 -41.70146  6.39197  0.16639  0.97030  0.71378  0.48607 -0.18325  0.23376 -1.66969  1.51421 -2.61883  1.62693 -0.02560  0.52780 -1.32298  1.43137 -2.22134  0.96135  1.26629 -1.55499  -0.78039
54487.55998  -4.63462  0.34710 -41.78286  6.39136  0.16618  0.97073  0.71350  0.48532  0.59318  0.33529  0.39295  1.51840 -2.18399  0.72807  2.14861  1.97969  0.45302  0.76635 -0.75061 -0.62222  1.50263 -0.19559  -2.16190
54487.56105  -3.31711  0.34836 -42.65695  6.39261  0.16602  0.97063  0.71274  0.48671 -0.36185  1.05243  1.12719  0.02874 -1.49401  1.26090  1.68975 -0.50593  0.99273 -0.03329 -2.14745  1.98077  1.19458 -2.68846   3.22974
54521.52915  -3.48118  0.24937 -40.71228  6.39572  0.16788  0.97059  0.70872  0.48673  0.79185  2.24800 -0.02088  1.11652 -0.73078  2.50815  0.50391  1.96163  0.13034  0.92657 -1.18945  0.76493  2.57326 -0.52500  -1.17351
54521.53369  -3.46818  0.27891 -40.62243  6.39564  0.16794  0.97013  0.70794  0.48630  0.56401  2.97125 -0.14581  1.21459 -1.35730  2.85626  2.79601  1.14905  0.30151  0.84196 -1.02063  0.03604  2.78962  1.70089  -0.99346
54521.53576  -1.89413  0.28894 -39.85217  6.39463  0.16794  0.96978  0.70798  0.48632  0.26732  1.86580  0.92664 -0.07699  0.15539  1.79700 -0.04680  0.42842  1.41463 -0.69388  0.52118 -0.31554  2.32440 -1.10263   0.22306
54521.53789  -2.89272  0.28407 -40.67279  6.39643  0.16764  0.97076  0.70725  0.48554  1.27565  2.04920  0.99460  1.22483 -0.52339  1.93203  1.27555 -0.27862  1.65699  0.95930 -0.90705  0.32728  1.81450  1.75131  -2.67031
54521.53999  -2.83752  0.29215 -41.25076  6.39537  0.16756  0.97057  0.70607  0.48645  0.65273  1.64098 -0.22950  1.07591 -0.77548  2.69044 -1.96708  0.38205  0.18477  0.71548 -0.56910  0.47772  2.84133 -2.18783  -2.55603
54521.54211  -1.76122  0.29320 -41.28561  6.39491  0.16772  0.97141  0.70673  0.48538  0.14001  1.77294 -0.38120  1.58389 -2.90486  2.78631  1.75687  1.73587 -1.06319  1.28119 -1.38376 -0.15736  2.14363  1.61033  -2.76945
54530.52668  -0.66735  0.45083 -41.55294  6.38717  0.16585  0.97505  0.70783  0.48473  4.02131  1.78712  1.24451  2.29192  2.84208 -1.36526  4.61988  2.41958  0.72043  1.18988  2.41218  2.25990 -2.90052  5.35370  -2.12631
54530.52741  -1.89711  0.48863 -42.09185  6.39232  0.16520  0.97462  0.70881  0.48639  4.15529 -0.09585 -2.62157  3.97488  1.76436 -1.13998  0.43436  1.42403 -2.21352  3.34687  2.25449  0.68276 -2.05107  2.84690  -4.31938
54530.52810  -3.75884  0.46755 -41.70737  6.38965  0.16509  0.97659  0.71012  0.48560  4.05770  0.53891  1.46554  2.18413  2.97074 -1.96626  2.78915  5.39464 -1.81498  2.72238  1.22614  2.37986 -2.94694  2.88097   0.18115
54530.52883  -2.68198  0.46663 -41.21335  6.39268  0.16619  0.97694  0.70842  0.48509  1.21114  1.72133 -0.38559  0.25660  2.14782 -0.48856  3.02121  5.33565 -2.83238  0.49726  1.41057  1.51081 -1.36550  3.36776  -0.54464
54530.52955   2.29685  0.53450 -39.60657  6.39381  0.16564  0.97493  0.70899  0.48749  0.92538 -3.81252 -0.01258  0.42811  0.99350 -4.76872  1.21265  8.51166 -4.67386  0.16587  2.68706  0.54417 -5.38789  0.70795  -0.69740
54530.53027  -0.83272  0.50160 -44.09061  6.39246  0.16563  0.97527  0.70652  0.48448  1.62957  2.38728  1.28787  0.72328  1.11857  3.21295 -3.66188  0.69272  2.14456 -0.97524  3.67789 -2.48627  4.25288 -1.87575  -3.68308
54530.53098  -1.92491  0.52546 -43.65345  6.39219  0.16587  0.97434  0.70875  0.48520  1.43113 -0.90946 -0.89100  2.44886 -1.54658 -0.49890  0.90918  0.84515 -1.93865  2.66348 -0.11264 -1.21833 -0.08517  1.71983  -4.65195
54530.53172  -4.41817  0.58655 -41.55488  6.39188  0.16661  0.97706  0.70714  0.48486  5.15499 -0.05421  2.51031  5.02766 -0.99985  1.33243 -2.28369  4.12752  1.13987  3.95086  1.31582 -1.83597  2.00796 -0.15734  -6.91833
54530.53242  -1.97284  0.49778 -42.53680  6.39169  0.16555  0.97608  0.70754  0.48327  3.62107  0.61749  1.09548  2.44568  1.75839 -0.51128  0.67774  7.09570 -0.85501  2.61939 -1.36216  4.44988 -1.86088  2.20695  -6.73557
54530.53312  -3.65852  0.48820 -41.74749  6.39033  0.16576  0.97512  0.70768  0.48238  4.13852  2.52656  0.54199  2.89958  2.16548  1.42237  0.08879  4.47477 -0.80023  2.49391  1.39930  1.85775  1.31659  1.02652  -6.23314
54701.91371  -1.36545  0.32019 -41.45084  6.39544  0.16724  0.96521  0.70470  0.48920  1.75774  1.60181 -0.28176  2.63632 -1.56976  1.46936  2.80826 -0.41056 -0.57338  3.01224 -1.48452  0.05776  1.05338  2.91948  -1.03963
54701.91546  -1.99373  0.33233 -42.11653  6.39544  0.16727  0.96510  0.70408  0.49081  2.44334  1.86986  1.04340  2.67133 -1.03681  1.20088  3.54951  3.30099 -0.60318  2.91845 -0.44844 -1.05778  1.83992  1.70653   1.20993
54701.91724  -2.33676  0.33585 -41.23175  6.39347  0.16746  0.96455  0.70437  0.49062  1.34928  3.03399  0.12186  1.59103 -0.53335  2.77958  1.55381  2.20451 -1.86794  2.85544 -1.42395 -0.01305  2.91226  1.26343   0.67702
54701.91896  -1.84396  0.31527 -41.25866  6.39298  0.16797  0.96632  0.70302  0.49165  0.67663  1.62518  0.53047  0.76696 -0.47402 -0.31001  6.77529  1.97029 -0.63717  1.37829 -1.00539 -0.06105 -0.52639  5.31474   2.60794
54701.92075  -2.33257  0.33466 -42.69091  6.39528  0.16728  0.96439  0.70301  0.48963  0.25865  2.78282 -0.63584  1.05250 -1.21952  2.54927  2.51349 -1.79175 -0.19924  1.67330 -0.88757 -1.63808  3.75105 -0.40944   4.08938
54701.92247  -2.29829  0.33637 -42.76734  6.39500  0.16718  0.96517  0.70368  0.49058  1.64526  1.24803 -1.02445  1.96341 -0.05667  0.74977  1.58610 -2.52267  1.30034  1.39205  0.12068 -0.31633  0.57074  1.54992   1.25282
54706.88161  -4.30938  0.51607 -42.65262  6.40014  0.16640  0.96369  0.70392  0.48787  1.06125  3.27928 -1.68806  1.54823 -0.04158  1.17961  5.64669 -3.23244  0.28458  0.00569  2.19174 -0.28131  0.68439  2.52665   4.70402
54706.88380  -2.04369  0.53545 -45.67874  6.40184  0.16603  0.96295  0.70403  0.48688  0.68573  0.78817  0.61145  2.43885 -3.71036  1.99914  1.52636 -1.22543  4.60160  0.18065 -1.95694 -0.54133  1.03176  0.20552   3.98922
54706.88585  -3.70696  0.46988 -41.55907  6.40235  0.16618  0.96270  0.70353  0.48961  0.12413  3.30149  2.16301  1.20140 -3.24041  4.08136  2.13745  6.02204 -2.34259  1.31482  0.48362 -3.53734  5.77198 -2.73179   5.90022
54706.88782  -3.89614  0.60344 -41.80212  6.39518  0.16598  0.96365  0.70267  0.48819  2.72190  1.59048  0.24898  3.42192 -1.47414  1.31132  2.50905  3.27943 -0.92026  2.54994  1.01003 -1.38837  0.83158  0.01643   7.26912
54706.88999  -4.53429  0.67422 -39.38198  6.39374  0.16682  0.96487  0.70422  0.48572 -0.70916  4.17947 -0.04170  0.28336 -1.89378  3.78473  3.25970  2.72444 -1.83572  0.51683  0.04645 -2.23819  3.07904  4.04661   2.84027
54709.87031  -4.63329  0.42141 -40.98955  6.39367  0.16650  0.96534  0.70520  0.49236  0.63283  1.82461 -2.29758  0.72148  1.10858 -0.17501  4.24868 -5.07566  0.00284 -0.00856  2.50887 -0.97843  0.69479  0.59017   4.07638
54709.87171  -4.76093  0.37198 -40.65694  6.39226  0.16669  0.96414  0.70591  0.49188  1.01684  3.08215  2.40449  1.14982 -1.63284  2.49833  4.25776  0.96753  0.11042  0.38329  2.51746 -3.57727  3.33608  0.96733   5.73473
54709.87305  -5.82706  0.40386 -42.60545  6.39298  0.16662  0.96503  0.70727  0.49113  2.21359  1.03794  0.92016  1.54644  0.79649 -1.44226  6.16933  0.38552  0.67844  0.99197  0.86044  0.93948 -2.03720  3.73980   3.36203
54709.87449  -4.39976  0.39183 -41.49043  6.39419  0.16698  0.96477  0.70745  0.49246  2.64194  1.87341  2.02051  2.98753 -1.79445  0.43331  6.92530 -0.01524  0.64626  1.67512  2.66678 -3.22677  0.90153  4.53194   1.74798
54709.87590  -5.97772  0.38538 -42.81463  6.39184  0.16669  0.96451  0.70543  0.49102  1.14998  2.09788 -0.09801  1.38667 -0.40903  1.11357  3.58248 -1.71462  1.06157  0.27027  0.34290  1.18938 -0.48252  2.87674   2.82853
54709.87733  -6.87246  0.39552 -40.96133  6.39227  0.16685  0.96517  0.70705  0.49244  1.93118  2.06969  3.28383  1.92683 -1.79905  1.18253  5.29017  1.53267  1.30046  1.02232  1.55003 -2.74836  1.54276  2.91395   3.79826
54709.87875  -3.34562  0.37694 -42.28898  6.39358  0.16634  0.96425  0.70679  0.49120  1.72564  3.01302  1.56026  2.70467 -2.78584  3.28174  3.32907  0.43039 -0.07603  1.32350  1.35240 -1.50891  2.47374  1.27927   3.58102
54710.86049  -4.56809  0.34402 -42.45204  6.39498  0.16692  0.96443  0.70695  0.49072 -0.56357  5.31148 -0.73997 -0.40309  0.10196  4.23102  3.28526  0.10313 -0.19924 -1.06795  0.54454  0.70831  2.68642  3.35626   4.04543
54710.86189  -4.93059  0.33880 -42.02143  6.39448  0.16746  0.96434  0.70666  0.49231  0.01388  4.40282  1.63897 -0.14142 -0.63303  3.84419  2.81794  0.54722  0.84528 -0.25748 -0.27866 -0.08554  3.09644  2.59830   3.00750
54710.86329  -4.55926  0.34892 -42.42837  6.39365  0.16654  0.96433  0.70551  0.49025  0.22891  2.99923  0.34965 -0.45452  1.13119  1.23130  3.82811 -0.58864 -0.09132 -0.90653  2.12154 -0.34114  0.79714  2.98950   3.07834
54710.86471  -4.86638  0.37197 -42.32042  6.39526  0.16753  0.96477  0.70713  0.49101  0.91823  4.19936  2.19171 -0.40131  1.34545  1.78077  5.47776  2.42306  1.55363 -1.06983  1.06676  0.75381  0.75498  5.79013   1.09420
54710.86610  -5.25707  0.34281 -42.04742  6.39463  0.16721  0.96536  0.70583  0.49179  0.26424  3.84746 -0.99292  0.32885  0.43176  2.32215  4.19612 -1.86404 -0.37250 -0.30970  2.41794 -1.72300  2.64051  2.54105   3.31314
54736.73461  -1.19698  0.42453 -42.78347  6.39769  0.16826  0.96275  0.70223  0.48809 -1.31891  4.32131  0.61671 -0.11830 -2.67916  2.67718  8.70986 -0.19660  1.14568 -1.04766 -0.74449 -0.93079  3.04604  1.98019   8.66836
54736.73584   0.84872  1.04339 -40.60246  6.40108  0.17053  0.96104  0.70356  0.48667  1.29862  5.11979  5.12125  0.29626 -0.65089  1.19190 10.19394  3.45589  5.60419 -1.85851  1.74283 -2.55625  0.48559 13.28505  -6.20097
54736.74184  -2.08598  0.43754 -40.70043  6.39647  0.16705  0.96428  0.70261  0.48777  0.44251  2.58106  2.66972  0.97722 -2.48031  1.91668  5.37042 -0.10293  1.71350  0.75040 -2.04166  0.71721  1.81766 -0.99153   9.25605
54736.74339  -0.65566  0.39289 -39.83035  6.39580  0.16706  0.96410  0.70241  0.48827 -0.75348  3.41385 -0.22605  0.50305 -2.31721  2.43635  6.37322 -0.08089  1.54908 -0.42554 -1.63425  0.00299  2.85786  0.37323   6.70888
54736.74489  -2.17010  0.40971 -43.18405  6.39543  0.16636  0.96500  0.70199  0.48738  1.67700  1.77945  0.02101  1.86872 -0.38666  0.31719  4.94860  1.08151 -1.96593  2.64286 -0.11095 -0.35676  1.52225 -1.62233   8.26133
54736.74650  -1.65278  0.48271 -40.88989  6.39570  0.16646  0.96334  0.70172  0.48711 -0.17221  2.47362 -2.34691  1.60085 -2.16751  1.32508  6.13425 -0.99307 -0.57991 -0.27974  2.37075 -3.12954  1.79019  2.19163   5.90128
54736.74798  -2.00288  0.42061 -41.46148  6.39641  0.16663  0.96496  0.70158  0.48790 -0.15812  2.49761 -1.28927  0.27465 -0.13188 -0.00668  7.55012 -0.71638 -2.82457  0.57701  1.30863 -0.52549  0.92101 -0.11035   9.93603
54736.74952  -2.24072  0.41806 -42.14398  6.39535  0.16787  0.96364  0.70081  0.48734 -0.59504  3.10988  1.12929 -0.92358  0.02285  0.87100  6.62244 -1.16253  1.06349 -1.04163  0.04446  0.22807  1.30083  2.65383   3.35137
54736.75103  -1.39863  0.39460 -42.17119  6.39520  0.16732  0.96448  0.70253  0.48660 -0.22694  4.48409  1.48531  0.39215 -2.02433  4.00859  4.46268  3.51742 -0.85883  0.32407 -1.25180  0.63875  3.80198 -0.68891   6.82168
54736.75257  -1.69803  0.39915 -41.11760  6.39517  0.16751  0.96498  0.70153  0.48932 -0.97155  3.34814  1.37387 -0.99030 -0.71656  1.91082  5.39025 -0.70867  1.42107 -2.35678  2.13944 -1.73628  2.96940 -0.98604   8.22528
54739.80533  -2.76084  0.36794 -42.52779  6.39530  0.16633  0.96429  0.70153  0.48886  0.96163  1.73661  0.12256  1.49119 -1.10216  1.09675  3.70373  1.26061  0.67851  1.12595 -0.45767 -1.07402  1.95248 -2.09657  10.69162
54739.80687  -2.18102  0.39230 -43.03329  6.39443  0.16670  0.96444  0.70127  0.48840  1.89093 -0.38805  2.02860  1.04925  0.50697 -2.10362  4.48652  1.51540  1.19420  1.75706 -2.20505  2.44507 -2.17977 -0.76828   8.48006
54739.80836  -0.79746  0.39221 -40.52561  6.39637  0.16658  0.96382  0.70180  0.48809  2.94921  0.69085  1.68542  3.31612 -1.65103  0.01285  4.53244  2.35016  1.18200  3.09558 -0.64280 -1.83383  1.42567 -0.98244   7.86983
54739.80993  -3.22192  0.37403 -41.85425  6.39592  0.16667  0.96382  0.70187  0.48880  2.74142  1.13983  0.92426  2.70997 -0.45648  0.28703  3.36904  1.43655  0.39802  3.18625 -0.97901 -0.57985  1.44467 -2.84112  11.12594
54739.81144  -2.90894  0.38360 -41.65023  6.39365  0.16693  0.96343  0.70132  0.48821  1.13888  0.46230  0.45324  2.37682 -2.65748  0.86570  2.77047  0.63712  1.61549  2.14835 -2.73463 -0.23937  1.34577 -2.32892   8.26334
54739.81296  -1.80277  0.37657 -42.74613  6.39382  0.16680  0.96421  0.70235  0.48752  2.19065  2.11633  1.87982  1.99186 -0.66093  1.47537  2.99789  4.39436  1.06437  1.55396 -0.44904 -0.47048  2.22607 -2.47975   9.60402
54739.81449  -2.06789  0.36248 -40.88718  6.39321  0.16665  0.96338  0.70248  0.48911  1.54025  1.64433  2.87871  1.57776 -1.66831  1.74670  2.23499  3.00413  1.80148  1.38740 -1.24079 -0.88403  2.40467 -1.18039   5.23790
54739.81606  -1.81741  0.35596 -42.81234  6.39391  0.16685  0.96493  0.70374  0.48782  3.20851  0.42107 -1.49772  4.74941 -2.16239  0.73695  2.36694  2.21097 -1.05041  4.63482 -0.59443 -2.58116  2.45468 -3.33462   9.01076
54745.70374  -5.68504  0.30533 -41.86470  6.39341  0.16840  0.96722  0.70133  0.49157  1.03252  2.78407  2.01888  0.73946 -0.61597  3.14292 -0.18009 -0.28905  2.26162  0.41213 -1.07234  0.81766  3.26550 -2.54054   2.39214
54745.70528  -5.06397  0.31614 -43.46550  6.39323  0.16760  0.96703  0.70232  0.49123  0.99004  2.50071  1.82794  0.94874 -0.98490  2.56306  1.40448  2.85224  0.05358  1.17070 -0.59109 -0.71079  3.61606 -3.09056   5.68866
54745.70681  -5.75674  0.31777 -41.99950  6.39209  0.16781  0.96778  0.70175  0.49231  1.54830  3.47492  4.85624  2.36748 -4.45521  5.04194  2.06111  4.51713  1.42487  3.06459 -4.42430  0.06306  5.41988 -3.10053   5.97954
54745.70833  -4.49632  0.31347 -41.00278  6.39241  0.16731  0.96746  0.70166  0.49225  1.35454  0.59012  4.57938  0.57081 -1.11602  0.09895  3.46377  3.99178  1.58579  0.69172 -1.20050  0.39066  0.62362 -2.58149   8.34557
54745.70987  -5.97759  0.30814 -41.68384  6.39232  0.16796  0.96858  0.70108  0.49220  0.35637  2.54502  2.18290  0.07043 -0.69867  1.70152  3.91975  1.99465  1.75208 -0.57922  0.24738 -1.04616  2.48689 -0.16056   5.63156
54745.71139  -5.31500  0.31184 -41.64650  6.39165  0.16754  0.96614  0.70140  0.49078  1.96494  2.54294  2.29981  1.85437 -1.12912  1.85917  4.16032 -0.05156  1.41535  1.75574 -1.17836  0.91520  2.00751 -1.52496   6.99653
54745.71289  -4.89991  0.33659 -41.52381  6.39326  0.16735  0.96696  0.70210  0.49138  1.62968  2.15586  0.55625  2.03718 -1.11021  1.49146  3.88895  2.30339 -1.63001  2.47095 -0.61267  0.05131  1.67918 -0.47292   6.19409
54745.71445  -5.36451  0.32192 -42.47319  6.39198  0.16785  0.96733  0.70191  0.49070  0.87844  1.76356  0.41710  0.85260 -0.19268  0.84949  3.34397  1.72273 -0.82392  0.70215  0.82887 -0.60218  1.63115 -0.97121   4.80954
55095.75440  -2.68996  0.48257 -42.64832  6.39264  0.16685  0.96569  0.70201  0.49158  0.38064  3.04516  3.29964  0.20610 -1.42690  3.79245 -0.17910  3.92458  1.16152  0.50102 -1.54514 -0.43404  5.12893 -3.90748   3.39985
55095.75512  -3.93797  0.51264 -42.80044  6.39627  0.16769  0.96596  0.70183  0.49263  0.84111  2.05925  0.97001  0.88587 -0.59315  2.47338 -0.34348  5.94501 -2.59137  1.50538 -0.02741 -0.56276  2.54311 -1.23171   2.78458
55095.75631  -4.43695  0.43622 -42.70298  6.39482  0.16843  0.96479  0.70407  0.49162  1.67375  3.48444  2.08136  1.22550 -0.27871  2.81697  2.18485  5.14711 -1.10794  0.23306  2.99658 -1.90733  3.34749 -0.65240   3.90112
55095.75714  -3.90095  0.44032 -43.13716  6.39671  0.16709  0.96680  0.70320  0.49124  0.48699  1.35328  1.67125  0.41005 -0.76529 -0.19024  5.27528  3.28332  0.41608 -0.37090  1.12232 -1.46544  0.24687  2.19217   4.12700
55095.75798  -4.62919  0.42221 -42.36860  6.39501  0.16822  0.96611  0.70307  0.49302  0.12275  0.58482  2.62267 -0.32081 -0.59406  0.38277  1.34502  3.11630  0.97096 -0.61980  0.73643 -1.80176  1.06494  0.64668   1.02074
55095.75881  -4.26613  0.41919 -39.63486  6.39430  0.16821  0.96543  0.70419  0.49176  0.88069  1.71061  2.17699  1.28571 -1.99550  2.04400  1.75687  3.23490  0.62422 -0.09836  1.69909 -2.55421  1.83515  1.58658   1.64961
55095.75966  -4.28203  0.42471 -43.55397  6.39426  0.16744  0.96560  0.70297  0.49120  2.90235  2.58454  1.94941  3.13030 -1.53844  2.17795  3.18798  0.26911 -0.42675  3.87034 -1.15919 -0.17253  1.90622  1.83065   2.28608
55095.76049  -5.27892  0.42883 -39.31118  6.39397  0.16874  0.96762  0.70207  0.49233  1.07530  1.20349  1.14015  1.36601 -1.18194  0.15515  4.50964  2.65806  1.04003  0.49307 -0.05050 -0.63026  0.43068  1.63311   2.88686
55095.76131  -4.39102  0.42631 -42.06116  6.39402  0.16758  0.96659  0.70220  0.49209  1.75502  1.59018  0.69215  1.29873  0.49819 -0.75332  5.86746 -0.00037  0.75694  1.13245  0.91857 -0.99566 -0.59368  5.99477  -1.14087
55095.76215  -5.40809  0.42613 -42.09683  6.39318  0.16844  0.96514  0.70193  0.49125  1.49148  1.96938  0.41349  1.33985  0.06832  0.06788  5.13920 -1.31334 -0.48170  1.15333  0.38950  1.45471 -1.00880  4.60456  -1.57992
55095.76299  -4.25553  0.41727 -41.82321  6.39122  0.16909  0.96611  0.70382  0.49280  2.30090  2.98411  3.48351  1.00222  0.60836  1.36514  3.71213 -0.72103  1.71589  0.47269  1.77238 -0.05909  1.74612 -0.14838   4.34789
55095.76382  -5.11285  0.44262 -43.09431  6.39401  0.16804  0.96449  0.70294  0.49247  1.68103  1.35274  0.20300  1.16173  0.89993 -0.79624  4.72338  2.66543 -0.82975  0.67714  1.26364  0.74316 -1.56754  2.47652   4.99695
55095.76465  -6.70018  0.43114 -41.23793  6.39366  0.16742  0.96566  0.70287  0.49191  0.62574  4.72623  3.14284 -0.35293  0.16826  2.92993  4.77284  2.30892  2.69358 -2.36500  2.34049 -0.22686  2.42691  1.65384   5.27927
55095.76549  -6.66175  0.42568 -41.43285  6.39156  0.16744  0.96503  0.70169  0.49106  2.10927  2.53096  3.00892  1.86916 -1.19823  1.09824  5.55995  3.17783  0.36186  0.73990  1.71675 -0.98097  0.65040  2.76962   4.03217
55095.76633  -3.71813  0.43907 -41.70054  6.39436  0.16697  0.96690  0.70250  0.49188  1.59173  3.40159 -0.69886  1.58964  0.38473  1.35480  5.14834 -0.43977 -1.26546  1.54982  1.49667 -0.86100  1.10253  4.69350   1.19199
55095.76716  -5.35256  0.42447 -41.39461  6.39227  0.16784  0.96684  0.70187  0.49198  1.30880  1.36382  2.87585  0.19882  0.57027 -1.21415  6.33939 -0.33695  1.89776 -0.22918 -0.65382  3.40313 -3.21592  2.97404   6.94217
55095.76800  -5.70963  0.42829 -42.09226  6.39302  0.16853  0.96542  0.70382  0.49094  2.88599  1.16355  0.25402  2.72161  0.17727 -1.18982  6.28229 -2.01431  1.07275  1.88461  0.63635  1.06590 -1.24765  0.41377   7.70642
55095.84725  -3.63628  0.40659 -42.58817  6.38841  0.16745  0.96510  0.70150  0.48988  2.37567  2.61215  2.75746  2.29136 -1.38277  1.16436  5.97766  3.04701 -0.16308  2.80299 -1.55059  0.76928  0.63283  5.59984  -3.05905
55095.84807  -4.81294  0.38411 -40.98536  6.38880  0.16756  0.96441  0.70115  0.48927  1.83116  3.99004  0.46232  0.69535  1.94855  1.94619  3.18690  2.03633  0.03233 -0.60513  2.42171  1.78589  0.90297  1.46159   2.53909
